Local time,Open,High,Low,Close,Volume
03.02.2021 00:00:00.000 GMT+0200,1.36670,1.36832,1.36189,1.36435,78111.2967
04.02.2021 00:00:00.000 GMT+0200,1.36437,1.36978,1.35655,1.36715,102700.6379
05.02.2021 00:00:00.000 GMT+0200,1.36715,1.37397,1.36613,1.37291,81901.3816
08.02.2021 00:00:00.000 GMT+0200,1.37151,1.37491,1.36800,1.37379,73179.6878
09.02.2021 00:00:00.000 GMT+0200,1.37359,1.38203,1.37347,1.38154,74678.8927
10.02.2021 00:00:00.000 GMT+0200,1.38154,1.38658,1.38023,1.38303,80074.29220000001
11.02.2021 00:00:00.000 GMT+0200,1.38299,1.38593,1.38001,1.38143,59977.30000000002
12.02.2021 00:00:00.000 GMT+0200,1.38127,1.38623,1.37754,1.38497,59341.6594
15.02.2021 00:00:00.000 GMT+0200,1.38482,1.39188,1.38482,1.38988,67513.8406
16.02.2021 00:00:00.000 GMT+0200,1.38987,1.39515,1.38690,1.39021,85192.7028
17.02.2021 00:00:00.000 GMT+0200,1.39014,1.39077,1.38294,1.38590,97399.59490000001
18.02.2021 00:00:00.000 GMT+0200,1.38626,1.39859,1.38395,1.39725,89151.71189999997
19.02.2021 00:00:00.000 GMT+0200,1.39718,1.40359,1.39511,1.40059,78805.5581
22.02.2021 00:00:00.000 GMT+0200,1.40110,1.40861,1.39803,1.40608,81441.116
23.02.2021 00:00:00.000 GMT+0200,1.40608,1.41167,1.40541,1.41126,81128.74049999999
24.02.2021 00:00:00.000 GMT+0200,1.41125,1.42415,1.40819,1.41389,93146.8976
25.02.2021 00:00:00.000 GMT+0200,1.41378,1.41820,1.40000,1.40046,138477.4334
26.02.2021 00:00:00.000 GMT+0200,1.40081,1.40259,1.38876,1.39244,179172.63949999996
01.03.2021 00:00:00.000 GMT+0200,1.39290,1.39990,1.39035,1.39247,111536.25210000001
02.03.2021 00:00:00.000 GMT+0200,1.39241,1.39768,1.38587,1.39516,99902.59989999999
03.03.2021 00:00:00.000 GMT+0200,1.39515,1.40061,1.39207,1.39486,122510.4527
04.03.2021 00:00:00.000 GMT+0200,1.39478,1.40171,1.38801,1.38938,151372.90469999998
05.03.2021 00:00:00.000 GMT+0200,1.38927,1.39062,1.37784,1.38357,158190.21009999997
08.03.2021 00:00:00.000 GMT+0200,1.38114,1.38654,1.37999,1.38183,131683.9441
09.03.2021 00:00:00.000 GMT+0200,1.38172,1.39253,1.38016,1.38866,105088.962
10.03.2021 00:00:00.000 GMT+0200,1.38819,1.39378,1.38453,1.39332,111126.62000000001
11.03.2021 00:00:00.000 GMT+0200,1.39331,1.39956,1.39186,1.39891,94315.7523
12.03.2021 00:00:00.000 GMT+0200,1.39879,1.40045,1.38632,1.39129,99110.6871
14.03.2021 23:00:00.000 GMT+0200,1.39143,1.39495,1.38530,1.38998,86443.8248
15.03.2021 23:00:00.000 GMT+0200,1.38998,1.39059,1.38089,1.38896,84265.39570000002
16.03.2021 23:00:00.000 GMT+0200,1.38887,1.39707,1.38506,1.39627,97003.83029999999
17.03.2021 23:00:00.000 GMT+0200,1.39627,1.40012,1.38971,1.39277,118206.12980000001
18.03.2021 23:00:00.000 GMT+0200,1.39277,1.39591,1.38301,1.38662,99183.37580000001
21.03.2021 23:00:00.000 GMT+0200,1.38350,1.38767,1.38174,1.38623,64990.3399
22.03.2021 23:00:00.000 GMT+0200,1.38621,1.38672,1.37403,1.37474,84437.06820000001
23.03.2021 23:00:00.000 GMT+0200,1.37479,1.37573,1.36738,1.36863,86601.5891
24.03.2021 23:00:00.000 GMT+0200,1.36828,1.37452,1.36700,1.37314,83366.9953
25.03.2021 23:00:00.000 GMT+0200,1.37307,1.38123,1.37258,1.37855,68259.21029999999
28.03.2021 23:00:00.000 GMT+0200,1.37904,1.38469,1.37551,1.37601,75089.93650000001
29.03.2021 23:00:00.000 GMT+0200,1.37587,1.37831,1.37058,1.37390,77938.0149
30.03.2021 23:00:00.000 GMT+0200,1.37390,1.38116,1.37160,1.37791,76270.06999999999
31.03.2021 23:00:00.000 GMT+0200,1.37792,1.38363,1.37457,1.38314,77390.69910000001
01.04.2021 23:00:00.000 GMT+0200,1.38320,1.38521,1.38095,1.38272,129033.05780000001
04.04.2021 23:00:00.000 GMT+0200,1.38210,1.39133,1.38126,1.38970,49111.2495
05.04.2021 23:00:00.000 GMT+0200,1.38970,1.39186,1.38017,1.38224,79554.6106
06.04.2021 23:00:00.000 GMT+0200,1.38219,1.38397,1.37241,1.37371,88451.1094
07.04.2021 23:00:00.000 GMT+0200,1.37371,1.37822,1.37185,1.37325,71334.803
08.04.2021 23:00:00.000 GMT+0200,1.37319,1.37503,1.36696,1.37054,70326.9342
11.04.2021 23:00:00.000 GMT+0200,1.37025,1.37766,1.36689,1.37387,64278.36949999999
12.04.2021 23:00:00.000 GMT+0200,1.37379,1.37688,1.36941,1.37507,74269.3448
13.04.2021 23:00:00.000 GMT+0200,1.37500,1.38085,1.37484,1.37773,66763.90079999999
14.04.2021 23:00:00.000 GMT+0200,1.37773,1.38088,1.37612,1.37829,66940.47989999999
15.04.2021 23:00:00.000 GMT+0200,1.37824,1.38437,1.37159,1.38261,74531.08530000002
18.04.2021 23:00:00.000 GMT+0200,1.38280,1.39926,1.38094,1.39846,91630.33730000001
19.04.2021 23:00:00.000 GMT+0200,1.39853,1.40089,1.39260,1.39371,68273.63049999998
20.04.2021 23:00:00.000 GMT+0200,1.39371,1.39494,1.38853,1.39271,63186.11
21.04.2021 23:00:00.000 GMT+0200,1.39272,1.39495,1.38234,1.38381,77404.07040000001
22.04.2021 23:00:00.000 GMT+0200,1.38382,1.38952,1.38336,1.38736,70160.1494
25.04.2021 23:00:00.000 GMT+0200,1.38668,1.39292,1.38642,1.38975,69563.29089999999
26.04.2021 23:00:00.000 GMT+0200,1.38984,1.39239,1.38582,1.39107,62715.67500000001
27.04.2021 23:00:00.000 GMT+0200,1.39107,1.39503,1.38607,1.39329,80346.6261
28.04.2021 23:00:00.000 GMT+0200,1.39322,1.39764,1.39306,1.39392,79344.5432
29.04.2021 23:00:00.000 GMT+0200,1.39389,1.39581,1.38023,1.38077,83903.2306
02.05.2021 23:00:00.000 GMT+0200,1.38116,1.39315,1.38008,1.39081,65513.389599999995
03.05.2021 23:00:00.000 GMT+0200,1.39083,1.39133,1.38382,1.38854,98903.1105
04.05.2021 23:00:00.000 GMT+0200,1.38856,1.39260,1.38759,1.39014,62918.5809
05.05.2021 23:00:00.000 GMT+0200,1.39015,1.39405,1.38569,1.38878,84954.9791
06.05.2021 23:00:00.000 GMT+0200,1.38878,1.40056,1.38851,1.39811,98916.1448
09.05.2021 23:00:00.000 GMT+0200,1.40035,1.41582,1.39938,1.41166,87147.36509999998
10.05.2021 23:00:00.000 GMT+0200,1.41166,1.41665,1.41036,1.41410,85384.7403
11.05.2021 23:00:00.000 GMT+0200,1.41411,1.41527,1.40499,1.40521,113926.55410000001
12.05.2021 23:00:00.000 GMT+0200,1.40521,1.40778,1.40053,1.40491,101594.449
13.05.2021 23:00:00.000 GMT+0200,1.40468,1.41108,1.40359,1.40945,70982.1213
16.05.2021 23:00:00.000 GMT+0200,1.40956,1.41465,1.40769,1.41360,73104.9197
17.05.2021 23:00:00.000 GMT+0200,1.41360,1.42200,1.41275,1.41836,71341.1557
18.05.2021 23:00:00.000 GMT+0200,1.41836,1.42004,1.40995,1.41128,98898.6197
19.05.2021 23:00:00.000 GMT+0200,1.41129,1.41922,1.41009,1.41891,76158.6501
20.05.2021 23:00:00.000 GMT+0200,1.41890,1.42336,1.41401,1.41409,93808.95039999999
23.05.2021 23:00:00.000 GMT+0200,1.41468,1.41714,1.41110,1.41546,70632.4451
24.05.2021 23:00:00.000 GMT+0200,1.41546,1.42107,1.41153,1.41489,83964.4246
25.05.2021 23:00:00.000 GMT+0200,1.41451,1.41758,1.41119,1.41158,77765.47999999998
26.05.2021 23:00:00.000 GMT+0200,1.41150,1.42188,1.40913,1.42034,96503.00990000002
27.05.2021 23:00:00.000 GMT+0200,1.41998,1.42083,1.41360,1.41834,97524.41940000001
30.05.2021 23:00:00.000 GMT+0200,1.41793,1.42176,1.41636,1.42093,61139.6527
31.05.2021 23:00:00.000 GMT+0200,1.42090,1.42491,1.41461,1.41473,95246.44229999998
01.06.2021 23:00:00.000 GMT+0200,1.41468,1.41830,1.41115,1.41693,87263.2049
02.06.2021 23:00:00.000 GMT+0200,1.41693,1.42026,1.40861,1.41039,121421.76980000001
03.06.2021 23:00:00.000 GMT+0200,1.41039,1.42002,1.40827,1.41553,96160.40539999999
06.06.2021 23:00:00.000 GMT+0200,1.41544,1.41906,1.41110,1.41803,79276.97290000001
07.06.2021 23:00:00.000 GMT+0200,1.41801,1.41843,1.41207,1.41548,82220.06030000001
08.06.2021 23:00:00.000 GMT+0200,1.41551,1.41890,1.41096,1.41149,67249.66930000001
09.06.2021 23:00:00.000 GMT+0200,1.41127,1.41780,1.40730,1.41754,109511.774
10.06.2021 23:00:00.000 GMT+0200,1.41759,1.41851,1.40953,1.41056,86571.11000000002
13.06.2021 23:00:00.000 GMT+0200,1.40994,1.41237,1.40699,1.41070,72698.5341
14.06.2021 23:00:00.000 GMT+0200,1.41066,1.41286,1.40341,1.40823,81962.71990000001
15.06.2021 23:00:00.000 GMT+0200,1.40810,1.41324,1.39819,1.39836,113671.36009999999
16.06.2021 23:00:00.000 GMT+0200,1.39830,1.40085,1.38955,1.39229,120318.23000000001
17.06.2021 23:00:00.000 GMT+0200,1.39224,1.39440,1.37914,1.38003,129969.9069
20.06.2021 23:00:00.000 GMT+0200,1.38068,1.39366,1.37859,1.39326,118312.93089999999
21.06.2021 23:00:00.000 GMT+0200,1.39327,1.39633,1.38600,1.39459,86758.72900000002
22.06.2021 23:00:00.000 GMT+0200,1.39456,1.40011,1.39237,1.39599,85549.77489999999
23.06.2021 23:00:00.000 GMT+0200,1.39586,1.39863,1.38892,1.39210,100409.2098
24.06.2021 23:00:00.000 GMT+0200,1.39210,1.39351,1.38711,1.38779,75194.35369999998
27.06.2021 23:00:00.000 GMT+0200,1.38794,1.39393,1.38705,1.38809,71721.9378
28.06.2021 23:00:00.000 GMT+0200,1.38786,1.38840,1.38137,1.38319,77902.6396
29.06.2021 23:00:00.000 GMT+0200,1.38319,1.38726,1.37982,1.38281,87380.8247
30.06.2021 23:00:00.000 GMT+0200,1.38281,1.38351,1.37525,1.37613,97593.4209
01.07.2021 23:00:00.000 GMT+0200,1.37608,1.38444,1.37313,1.38244,103362.1591
04.07.2021 23:00:00.000 GMT+0200,1.38189,1.38617,1.38167,1.38439,82832.3569
05.07.2021 23:00:00.000 GMT+0200,1.38439,1.38981,1.37727,1.37985,96429.62479999998
06.07.2021 23:00:00.000 GMT+0200,1.37979,1.38414,1.37537,1.37991,110331.8451
07.07.2021 23:00:00.000 GMT+0200,1.37991,1.38046,1.37414,1.37852,145231.57059999998
08.07.2021 23:00:00.000 GMT+0200,1.37852,1.39088,1.37552,1.38924,153051.92630000002
11.07.2021 23:00:00.000 GMT+0200,1.38911,1.39097,1.38387,1.38805,120393.0241
12.07.2021 23:00:00.000 GMT+0200,1.38805,1.39051,1.37998,1.38130,110849.10840000004
13.07.2021 23:00:00.000 GMT+0200,1.38130,1.38917,1.38011,1.38600,108037.03469999999
14.07.2021 23:00:00.000 GMT+0200,1.38592,1.38988,1.38046,1.38264,100597.63949999999
15.07.2021 23:00:00.000 GMT+0200,1.38250,1.38617,1.37565,1.37565,84157.05709999999
18.07.2021 23:00:00.000 GMT+0200,1.37677,1.37706,1.36545,1.36733,127123.90800000001
19.07.2021 23:00:00.000 GMT+0200,1.36726,1.36892,1.35717,1.36257,103133.2598
20.07.2021 23:00:00.000 GMT+0200,1.36251,1.37227,1.35908,1.37120,79156.3022
21.07.2021 23:00:00.000 GMT+0200,1.37124,1.37869,1.36904,1.37665,83262.5646
22.07.2021 23:00:00.000 GMT+0200,1.37661,1.37796,1.37196,1.37449,70208.26629999999
25.07.2021 23:00:00.000 GMT+0200,1.37503,1.38333,1.37366,1.38170,67209.71469999998
26.07.2021 23:00:00.000 GMT+0200,1.38170,1.38941,1.37664,1.38772,87354.4548
27.07.2021 23:00:00.000 GMT+0200,1.38772,1.39109,1.38430,1.38999,76113.0478
28.07.2021 23:00:00.000 GMT+0200,1.38999,1.39816,1.38977,1.39585,53605.47449999999
29.07.2021 23:00:00.000 GMT+0200,1.39585,1.39832,1.38877,1.38959,61058.219999999994
01.08.2021 23:00:00.000 GMT+0200,1.38963,1.39323,1.38753,1.38844,56511.685
02.08.2021 23:00:00.000 GMT+0200,1.38844,1.39385,1.38809,1.39140,57765.124299999996
03.08.2021 23:00:00.000 GMT+0200,1.39139,1.39574,1.38854,1.38878,59629.066
04.08.2021 23:00:00.000 GMT+0200,1.38877,1.39488,1.38719,1.39285,65034.48970000001
05.08.2021 23:00:00.000 GMT+0200,1.39269,1.39327,1.38608,1.38693,51646.50959999999
08.08.2021 23:00:00.000 GMT+0200,1.38702,1.38942,1.38406,1.38448,56021.3124
09.08.2021 23:00:00.000 GMT+0200,1.38448,1.38721,1.38272,1.38362,43885.07030000001
10.08.2021 23:00:00.000 GMT+0200,1.38351,1.38875,1.38023,1.38633,49657.911799999994
11.08.2021 23:00:00.000 GMT+0200,1.38637,1.38782,1.37945,1.38050,43982.030099999996
12.08.2021 23:00:00.000 GMT+0200,1.38038,1.38749,1.37904,1.38576,35114.3652
15.08.2021 23:00:00.000 GMT+0200,1.38553,1.38783,1.38277,1.38396,47908.248999999996
16.08.2021 23:00:00.000 GMT+0200,1.38396,1.38449,1.37260,1.37436,48994.21500000001
17.08.2021 23:00:00.000 GMT+0200,1.37387,1.37859,1.37231,1.37531,42710.5355
18.08.2021 23:00:00.000 GMT+0200,1.37536,1.37578,1.36316,1.36326,58997.7852
19.08.2021 23:00:00.000 GMT+0200,1.36345,1.36460,1.36019,1.36144,46061.2603
22.08.2021 23:00:00.000 GMT+0200,1.36156,1.37319,1.36096,1.37220,46112.33899999999
23.08.2021 23:00:00.000 GMT+0200,1.37206,1.37474,1.36936,1.37274,44934.6052
24.08.2021 23:00:00.000 GMT+0200,1.37274,1.37664,1.36962,1.37631,41830.800500000005
25.08.2021 23:00:00.000 GMT+0200,1.37616,1.37675,1.36891,1.36978,50625.2476
26.08.2021 23:00:00.000 GMT+0200,1.36978,1.37807,1.36796,1.37544,66568.36499999999
29.08.2021 23:00:00.000 GMT+0200,1.37553,1.37749,1.37337,1.37561,34752.7629
30.08.2021 23:00:00.000 GMT+0200,1.37560,1.38077,1.37426,1.37531,64743.010100000014
31.08.2021 23:00:00.000 GMT+0200,1.37532,1.37980,1.37309,1.37673,54301.33
01.09.2021 23:00:00.000 GMT+0200,1.37672,1.38398,1.37668,1.38316,40788.907699999996
02.09.2021 23:00:00.000 GMT+0200,1.38324,1.38915,1.38177,1.38600,61236.493
05.09.2021 23:00:00.000 GMT+0200,1.38553,1.38677,1.38181,1.38333,54535.7447
06.09.2021 23:00:00.000 GMT+0200,1.38333,1.38564,1.37674,1.37822,63748.7254
07.09.2021 23:00:00.000 GMT+0200,1.37828,1.37903,1.37261,1.37711,59489.3695
08.09.2021 23:00:00.000 GMT+0200,1.37710,1.38625,1.37530,1.38351,62652.004499999995
09.09.2021 23:00:00.000 GMT+0200,1.38351,1.38883,1.38258,1.38299,61658.29939999999
12.09.2021 23:00:00.000 GMT+0200,1.38303,1.38508,1.37968,1.38374,50923.8328
13.09.2021 23:00:00.000 GMT+0200,1.38371,1.39130,1.38033,1.38061,60034.019700000004
14.09.2021 23:00:00.000 GMT+0200,1.38056,1.38536,1.37922,1.38392,51790.44440000001
15.09.2021 23:00:00.000 GMT+0200,1.38392,1.38523,1.37642,1.37908,47004.41160000001
16.09.2021 23:00:00.000 GMT+0200,1.37918,1.38125,1.37256,1.37283,56547.862100000006
19.09.2021 23:00:00.000 GMT+0200,1.37346,1.37487,1.36405,1.36560,64585.773499999996
20.09.2021 23:00:00.000 GMT+0200,1.36560,1.36927,1.36410,1.36580,60742.255699999994
21.09.2021 23:00:00.000 GMT+0200,1.36580,1.36893,1.36090,1.36141,72429.8704
22.09.2021 23:00:00.000 GMT+0200,1.36155,1.37505,1.36119,1.37186,72777.0502
23.09.2021 23:00:00.000 GMT+0200,1.37184,1.37364,1.36576,1.36730,50679.3578
26.09.2021 23:00:00.000 GMT+0200,1.36617,1.37287,1.36577,1.36987,62221.07550000001
27.09.2021 23:00:00.000 GMT+0200,1.36987,1.37170,1.35203,1.35352,83782.67009999999
28.09.2021 23:00:00.000 GMT+0200,1.35350,1.35544,1.34116,1.34248,78282.62019999999
29.09.2021 23:00:00.000 GMT+0200,1.34247,1.35170,1.34153,1.34712,74208.5206
30.09.2021 23:00:00.000 GMT+0200,1.34711,1.35753,1.34333,1.35423,88669.94049999998
03.10.2021 23:00:00.000 GMT+0200,1.35544,1.36401,1.35314,1.36055,74997.2697
04.10.2021 23:00:00.000 GMT+0200,1.36063,1.36477,1.35841,1.36245,63379.475099999996
05.10.2021 23:00:00.000 GMT+0200,1.36232,1.36314,1.35436,1.35809,84125.4123
06.10.2021 23:00:00.000 GMT+0200,1.35809,1.36383,1.35702,1.36140,60321.61989999999
07.10.2021 23:00:00.000 GMT+0200,1.36139,1.36577,1.35832,1.36087,66350.9909
10.10.2021 23:00:00.000 GMT+0200,1.36171,1.36735,1.35841,1.35929,54132.4314
11.10.2021 23:00:00.000 GMT+0200,1.35926,1.36371,1.35681,1.35860,60085.6686
12.10.2021 23:00:00.000 GMT+0200,1.35860,1.36646,1.35755,1.36568,67996.46019999999
13.10.2021 23:00:00.000 GMT+0200,1.36568,1.37341,1.36560,1.36702,48318.2496
14.10.2021 23:00:00.000 GMT+0200,1.36699,1.37731,1.36672,1.37439,57103.48009999999
17.10.2021 23:00:00.000 GMT+0200,1.37484,1.37649,1.37088,1.37263,51373.7305
18.10.2021 23:00:00.000 GMT+0200,1.37263,1.38334,1.37245,1.37926,48169.03050000001
19.10.2021 23:00:00.000 GMT+0200,1.37930,1.38343,1.37420,1.38220,54077.6201
20.10.2021 23:00:00.000 GMT+0200,1.38220,1.38328,1.37759,1.37900,53651.537800000006
21.10.2021 23:00:00.000 GMT+0200,1.37899,1.38149,1.37354,1.37514,82985.9755
24.10.2021 23:00:00.000 GMT+0200,1.37455,1.37918,1.37370,1.37646,63911.0547
25.10.2021 23:00:00.000 GMT+0200,1.37646,1.38293,1.37565,1.37647,66632.9805
26.10.2021 23:00:00.000 GMT+0200,1.37624,1.37808,1.37092,1.37413,77187.4501
27.10.2021 23:00:00.000 GMT+0200,1.37411,1.38149,1.37219,1.37923,83631.21959999998
28.10.2021 23:00:00.000 GMT+0200,1.37923,1.38035,1.36678,1.36762,81797.1206
31.10.2021 23:00:00.000 GMT+0200,1.36764,1.36930,1.36416,1.36593,65555.3695
01.11.2021 23:00:00.000 GMT+0200,1.36581,1.36695,1.36053,1.36120,67595.37860000001
02.11.2021 23:00:00.000 GMT+0200,1.36120,1.36918,1.36072,1.36855,72171.01629999999
03.11.2021 23:00:00.000 GMT+0200,1.36855,1.36984,1.34707,1.34972,85422.881
04.11.2021 23:00:00.000 GMT+0200,1.34963,1.35086,1.34240,1.34928,72806.59999999999
08.11.2021 00:00:00.000 GMT+0200,1.34764,1.35795,1.34498,1.35635,65927.8614
09.11.2021 00:00:00.000 GMT+0200,1.35635,1.36071,1.35238,1.35569,66516.0843
10.11.2021 00:00:00.000 GMT+0200,1.35569,1.35645,1.34005,1.34019,88957.14429999999
11.11.2021 00:00:00.000 GMT+0200,1.34006,1.34327,1.33581,1.33699,70258.1172
12.11.2021 00:00:00.000 GMT+0200,1.33701,1.34260,1.33528,1.34140,62267.43450000001
15.11.2021 00:00:00.000 GMT+0200,1.34127,1.34493,1.34027,1.34090,61403.7267
16.11.2021 00:00:00.000 GMT+0200,1.34090,1.34725,1.34050,1.34267,76702.68460000001
17.11.2021 00:00:00.000 GMT+0200,1.34274,1.34960,1.33960,1.34888,76926.1147
18.11.2021 00:00:00.000 GMT+0200,1.34888,1.35133,1.34636,1.34957,67928.98249999998
19.11.2021 00:00:00.000 GMT+0200,1.34957,1.35094,1.34072,1.34486,91810.07579999999
22.11.2021 00:00:00.000 GMT+0200,1.34495,1.34543,1.33840,1.33946,93699.9507
23.11.2021 00:00:00.000 GMT+0200,1.33947,1.34091,1.33419,1.33759,83072.66729999999
24.11.2021 00:00:00.000 GMT+0200,1.33759,1.33896,1.33156,1.33261,85463.4701
25.11.2021 00:00:00.000 GMT+0200,1.33261,1.33533,1.33048,1.33194,76077.3754
26.11.2021 00:00:00.000 GMT+0200,1.33194,1.33650,1.32780,1.33283,192246.95410000003
29.11.2021 00:00:00.000 GMT+0200,1.33357,1.33628,1.32872,1.33118,85683.43870000003
30.11.2021 00:00:00.000 GMT+0200,1.33120,1.33702,1.31943,1.32977,158475.60489999998
01.12.2021 00:00:00.000 GMT+0200,1.32977,1.33516,1.32613,1.32760,104461.0052
02.12.2021 00:00:00.000 GMT+0200,1.32741,1.33335,1.32699,1.33006,97174.1399
03.12.2021 00:00:00.000 GMT+0200,1.33008,1.33098,1.32084,1.32264,108367.8352
06.12.2021 00:00:00.000 GMT+0200,1.32136,1.32861,1.32136,1.32611,73474.5139
07.12.2021 00:00:00.000 GMT+0200,1.32604,1.32892,1.32088,1.32413,73249.08260000001
08.12.2021 00:00:00.000 GMT+0200,1.32412,1.32610,1.31612,1.32029,95858.7035
09.12.2021 00:00:00.000 GMT+0200,1.32015,1.32223,1.31704,1.32186,67120.88529999998
10.12.2021 00:00:00.000 GMT+0200,1.32188,1.32751,1.31872,1.32683,70388.20220000001
13.12.2021 00:00:00.000 GMT+0200,1.32399,1.32685,1.32069,1.32139,66524.49999999999
14.12.2021 00:00:00.000 GMT+0200,1.32115,1.32563,1.31907,1.32287,57942.911
15.12.2021 00:00:00.000 GMT+0200,1.32270,1.32824,1.31715,1.32603,81575.8402
16.12.2021 00:00:00.000 GMT+0200,1.32580,1.33741,1.32411,1.33205,89135.83600000001
17.12.2021 00:00:00.000 GMT+0200,1.33207,1.33391,1.32303,1.32340,74806.8493
20.12.2021 00:00:00.000 GMT+0200,1.32366,1.32441,1.31730,1.32061,68113.10979999999
21.12.2021 00:00:00.000 GMT+0200,1.32061,1.32706,1.31974,1.32630,56325.270099999994
22.12.2021 00:00:00.000 GMT+0200,1.32630,1.33631,1.32398,1.33528,51856.8631
23.12.2021 00:00:00.000 GMT+0200,1.33528,1.34377,1.33423,1.34110,47233.47989999999
24.12.2021 00:00:00.000 GMT+0200,1.34110,1.34190,1.33772,1.33821,309562.76900000003
27.12.2021 00:00:00.000 GMT+0200,1.33865,1.34452,1.33865,1.34391,38110.102
28.12.2021 00:00:00.000 GMT+0200,1.34392,1.34614,1.34148,1.34299,34096.6696
29.12.2021 00:00:00.000 GMT+0200,1.34284,1.34993,1.34082,1.34871,44446.9314
30.12.2021 00:00:00.000 GMT+0200,1.34858,1.35215,1.34538,1.35002,41104.2797
31.12.2021 00:00:00.000 GMT+0200,1.34979,1.35500,1.34651,1.35177,48659.4205
03.01.2022 00:00:00.000 GMT+0200,1.35199,1.35338,1.34304,1.34770,58752.9705
04.01.2022 00:00:00.000 GMT+0200,1.34767,1.35570,1.34592,1.35274,70806.37329999998
05.01.2022 00:00:00.000 GMT+0200,1.35273,1.35982,1.35221,1.35523,86257.27890000002
06.01.2022 00:00:00.000 GMT+0200,1.35525,1.35587,1.34900,1.35313,80062.31910000001
07.01.2022 00:00:00.000 GMT+0200,1.35313,1.35969,1.35270,1.35827,71887.52520000002
10.01.2022 00:00:00.000 GMT+0200,1.35734,1.36032,1.35317,1.35750,80781.4604
11.01.2022 00:00:00.000 GMT+0200,1.35750,1.36362,1.35612,1.36335,59213.8675
12.01.2022 00:00:00.000 GMT+0200,1.36334,1.37143,1.36205,1.37007,51905.9063
13.01.2022 00:00:00.000 GMT+0200,1.37007,1.37487,1.36987,1.37050,55762.41060000001
14.01.2022 00:00:00.000 GMT+0200,1.37050,1.37424,1.36530,1.36695,72463.3252
17.01.2022 00:00:00.000 GMT+0200,1.36744,1.36895,1.36371,1.36440,54881.4004
18.01.2022 00:00:00.000 GMT+0200,1.36441,1.36611,1.35725,1.35938,74796.8795
19.01.2022 00:00:00.000 GMT+0200,1.35938,1.36486,1.35876,1.36111,67933.6884
20.01.2022 00:00:00.000 GMT+0200,1.36107,1.36616,1.35865,1.35984,68826.7656
21.01.2022 00:00:00.000 GMT+0200,1.35985,1.36019,1.35452,1.35504,77652.6173
24.01.2022 00:00:00.000 GMT+0200,1.35450,1.35650,1.34400,1.34869,100676.88
25.01.2022 00:00:00.000 GMT+0200,1.34869,1.35184,1.34358,1.34998,93631.1393
26.01.2022 00:00:00.000 GMT+0200,1.34995,1.35245,1.34442,1.34622,104622.06930000002
27.01.2022 00:00:00.000 GMT+0200,1.34615,1.34677,1.33577,1.33819,110028.69519999999
28.01.2022 00:00:00.000 GMT+0200,1.33804,1.34327,1.33649,1.33901,106765.56920000001
31.01.2022 00:00:00.000 GMT+0200,1.33908,1.34600,1.33854,1.34442,88937.38549999999
01.02.2022 00:00:00.000 GMT+0200,1.34441,1.35278,1.34340,1.35205,75634.96830000001
02.02.2022 00:00:00.000 GMT+0200,1.35210,1.35874,1.35164,1.35755,71340.65030000001
03.02.2022 00:00:00.000 GMT+0200,1.35738,1.36275,1.35377,1.35947,117403.62999999999
04.02.2022 00:00:00.000 GMT+0200,1.35947,1.36144,1.35046,1.35211,110216.78
07.02.2022 00:00:00.000 GMT+0200,1.35374,1.35504,1.34900,1.35357,91405.56490000001
08.02.2022 00:00:00.000 GMT+0200,1.35359,1.35636,1.35073,1.35438,77553.25520000001
09.02.2022 00:00:00.000 GMT+0200,1.35438,1.35891,1.35266,1.35329,59046.4134
10.02.2022 00:00:00.000 GMT+0200,1.35327,1.36432,1.35230,1.35556,107667.26900000001
11.02.2022 00:00:00.000 GMT+0200,1.35543,1.36094,1.35136,1.35557,130667.9099
14.02.2022 00:00:00.000 GMT+0200,1.35507,1.35715,1.34948,1.35278,127631.4956
15.02.2022 00:00:00.000 GMT+0200,1.35278,1.35666,1.34862,1.35372,102480.97219999997
16.02.2022 00:00:00.000 GMT+0200,1.35372,1.36009,1.35285,1.35835,85839.293
17.02.2022 00:00:00.000 GMT+0200,1.35833,1.36378,1.35549,1.36142,109891.41989999998
18.02.2022 00:00:00.000 GMT+0200,1.36136,1.36425,1.35727,1.35839,100777.07010000001
21.02.2022 00:00:00.000 GMT+0200,1.35834,1.36381,1.35834,1.35973,90481.14049999996
22.02.2022 00:00:00.000 GMT+0200,1.35973,1.36047,1.35381,1.35830,104803.99630000003
23.02.2022 00:00:00.000 GMT+0200,1.35830,1.36203,1.35355,1.35413,90130.3563
24.02.2022 00:00:00.000 GMT+0200,1.35406,1.35491,1.32726,1.33758,201460.04220000003
25.02.2022 00:00:00.000 GMT+0200,1.33754,1.34386,1.33665,1.34054,139649.1549
28.02.2022 00:00:00.000 GMT+0200,1.33093,1.34314,1.33069,1.34162,162762.63989999998
01.03.2022 00:00:00.000 GMT+0200,1.34174,1.34370,1.33019,1.33226,123011.1485
02.03.2022 00:00:00.000 GMT+0200,1.33228,1.34073,1.32711,1.34047,139077.71819999997
03.03.2022 00:00:00.000 GMT+0200,1.34048,1.34176,1.33173,1.33452,119006.56430000001
04.03.2022 00:00:00.000 GMT+0200,1.33424,1.33545,1.32019,1.32249,133250.261
07.03.2022 00:00:00.000 GMT+0200,1.32241,1.32419,1.31015,1.31033,186846.25639999998
08.03.2022 00:00:00.000 GMT+0200,1.31039,1.31444,1.30817,1.31000,195675.40999999997
